sector,subsector,iso3_country,co2e_100yr,continent_ct
forestry-and-land-use,forest-land-fires,NCL,0,Oceania
transportation,international-aviation,NCL,79539,Oceania
forestry-and-land-use,net-forest-land,NCL,-1092203,Oceania
forestry-and-land-use,net-shrubgrass,NCL,-99305,Oceania
forestry-and-land-use,net-wetland,NCL,-5041,Oceania
forestry-and-land-use,removals,NCL,-28920,Oceania
transportation,road-transportation,NCL,143643,Oceania
forestry-and-land-use,shrubgrass-fires,NCL,0,Oceania
waste,solid-waste-disposal,NCL,75038,Oceania
waste,wastewater-treatment-and-discharge,NCL,166,Oceania
forestry-and-land-use,wetland-fires,NCL,0,Oceania
fossil-fuel-operations,coal-mining,NER,5027,Africa
agriculture,cropland-fires,NER,226992,Africa
transportation,domestic-aviation,NER,580,Africa
power,electricity-generation,NER,13000,Africa
agriculture,enteric-fermentation-cattle-pasture,NER,746923,Africa
forestry-and-land-use,forest-land-clearing,NER,13,Africa
forestry-and-land-use,forest-land-degradation,NER,0,Africa
forestry-and-land-use,forest-land-fires,NER,2845,Africa
transportation,international-aviation,NER,79671,Africa
agriculture,manure-left-on-pasture-cattle,NER,385673,Africa
forestry-and-land-use,net-forest-land,NER,1812,Africa
forestry-and-land-use,net-shrubgrass,NER,-403707,Africa
forestry-and-land-use,net-wetland,NER,20766,Africa
forestry-and-land-use,removals,NER,-63938,Africa
transportation,road-transportation,NER,46633,Africa
forestry-and-land-use,shrubgrass-fires,NER,33086,Africa
waste,solid-waste-disposal,NER,134696,Africa
agriculture,synthetic-fertilizer-application,NER,345,Africa
waste,wastewater-treatment-and-discharge,NER,3217,Africa
forestry-and-land-use,wetland-fires,NER,11,Africa
transportation,international-aviation,NFK,7247,Oceania
fossil-fuel-operations,coal-mining,NGA,2119,Africa
agriculture,cropland-fires,NGA,97054,Africa
transportation,domestic-aviation,NGA,30634,Africa
power,electricity-generation,NGA,362066,Africa
agriculture,enteric-fermentation-cattle-pasture,NGA,71205,Africa
forestry-and-land-use,forest-land-clearing,NGA,128985,Africa
forestry-and-land-use,forest-land-degradation,NGA,25913,Africa
forestry-and-land-use,forest-land-fires,NGA,366660,Africa
transportation,international-aviation,NGA,167416,Africa
agriculture,manure-left-on-pasture-cattle,NGA,36767,Africa
forestry-and-land-use,net-forest-land,NGA,-343453,Africa
forestry-and-land-use,net-shrubgrass,NGA,-93516,Africa
forestry-and-land-use,net-wetland,NGA,-9892,Africa
fossil-fuel-operations,oil-and-gas-production-and-transport,NGA,1298667,Africa
fossil-fuel-operations,oil-and-gas-refining,NGA,21692,Africa
forestry-and-land-use,removals,NGA,-536815,Africa
transportation,road-transportation,NGA,62745,Africa
forestry-and-land-use,shrubgrass-fires,NGA,81249,Africa
waste,solid-waste-disposal,NGA,55633,Africa
agriculture,synthetic-fertilizer-application,NGA,8177,Africa
waste,wastewater-treatment-and-discharge,NGA,42810,Africa
forestry-and-land-use,water-reservoirs,NGA,28238,Africa
forestry-and-land-use,wetland-fires,NGA,619,Africa
agriculture,cropland-fires,NIC,35132,North America
transportation,domestic-aviation,NIC,541,North America
power,electricity-generation,NIC,103222,North America
agriculture,enteric-fermentation-cattle-pasture,NIC,103690,North America
forestry-and-land-use,forest-land-clearing,NIC,195279,North America
forestry-and-land-use,forest-land-degradation,NIC,39674,North America
forestry-and-land-use,forest-land-fires,NIC,11242,North America
transportation,international-aviation,NIC,62073,North America
agriculture,manure-left-on-pasture-cattle,NIC,29845,North America
forestry-and-land-use,net-forest-land,NIC,-453838,North America
forestry-and-land-use,net-shrubgrass,NIC,-22585,North America
forestry-and-land-use,net-wetland,NIC,-5403,North America
fossil-fuel-operations,oil-and-gas-refining,NIC,94554,North America
forestry-and-land-use,removals,NIC,-268119,North America
transportation,road-transportation,NIC,71567,North America
forestry-and-land-use,shrubgrass-fires,NIC,10145,North America
waste,solid-waste-disposal,NIC,151450,North America
agriculture,synthetic-fertilizer-application,NIC,5606,North America
waste,wastewater-treatment-and-discharge,NIC,11078,North America
forestry-and-land-use,wetland-fires,NIC,863,North America
transportation,international-aviation,NIU,1592,Oceania
agriculture,cropland-fires,NLD,1065,Europe
transportation,domestic-aviation,NLD,296,Europe
power,electricity-generation,NLD,795828,Europe
agriculture,enteric-fermentation-cattle-pasture,NLD,420,Europe
forestry-and-land-use,forest-land-clearing,NLD,2524,Europe
forestry-and-land-use,forest-land-degradation,NLD,0,Europe
forestry-and-land-use,forest-land-fires,NLD,12,Europe
transportation,international-aviation,NLD,1976060,Europe
agriculture,manure-left-on-pasture-cattle,NLD,148,Europe
forestry-and-land-use,net-forest-land,NLD,27061,Europe
forestry-and-land-use,net-shrubgrass,NLD,1975,Europe
forestry-and-land-use,net-wetland,NLD,1475,Europe
fossil-fuel-operations,oil-and-gas-production-and-transport,NLD,600624,Europe
fossil-fuel-operations,oil-and-gas-refining,NLD,2952217,Europe
manufacturing,other-manufacturing,NLD,124630,Europe
manufacturing,petrochemicals,NLD,1892779,Europe
forestry-and-land-use,removals,NLD,-1355,Europe
transportation,road-transportation,NLD,71715,Europe
forestry-and-land-use,shrubgrass-fires,NLD,13,Europe
waste,solid-waste-disposal,NLD,21985,Europe
agriculture,synthetic-fertilizer-application,NLD,2360,Europe
waste,wastewater-treatment-and-discharge,NLD,3685,Europe
forestry-and-land-use,water-reservoirs,NLD,373,Europe
forestry-and-land-use,wetland-fires,NLD,1,Europe
fossil-fuel-operations,coal-mining,NOR,38743,Europe
agriculture,cropland-fires,NOR,789,Europe
transportation,domestic-aviation,NOR,24076,Europe
power,electricity-generation,NOR,103000,Europe
agriculture,enteric-fermentation-cattle-pasture,NOR,10189,Europe
forestry-and-land-use,forest-land-clearing,NOR,108846,Europe
forestry-and-land-use,forest-land-degradation,NOR,0,Europe
forestry-and-land-use,forest-land-fires,NOR,0,Europe
transportation,international-aviation,NOR,88812,Europe
mineral-extraction,iron-mining,NOR,0,Europe
agriculture,manure-left-on-pasture-cattle,NOR,3590,Europe
forestry-and-land-use,net-forest-land,NOR,-41995,Europe
forestry-and-land-use,net-shrubgrass,NOR,86174,Europe
forestry-and-land-use,net-wetland,NOR,492,Europe
fossil-fuel-operations,oil-and-gas-production-and-transport,NOR,3033254,Europe
fossil-fuel-operations,oil-and-gas-refining,NOR,1282255,Europe
manufacturing,other-manufacturing,NOR,248533,Europe
manufacturing,petrochemicals,NOR,887469,Europe
forestry-and-land-use,removals,NOR,-107525,Europe
transportation,road-transportation,NOR,178842,Europe
forestry-and-land-use,shrubgrass-fires,NOR,0,Europe
waste,solid-waste-disposal,NOR,185379,Europe
agriculture,synthetic-fertilizer-application,NOR,2851,Europe
waste,wastewater-treatment-and-discharge,NOR,1776,Europe
forestry-and-land-use,water-reservoirs,NOR,1471,Europe
forestry-and-land-use,wetland-fires,NOR,0,Europe
fossil-fuel-operations,coal-mining,NPL,659,Asia
agriculture,cropland-fires,NPL,416857,Asia
transportation,domestic-aviation,NPL,7746,Asia
agriculture,enteric-fermentation-cattle-pasture,NPL,0,Asia
forestry-and-land-use,forest-land-clearing,NPL,265239,Asia
forestry-and-land-use,forest-land-degradation,NPL,42610,Asia
forestry-and-land-use,forest-land-fires,NPL,2248235,Asia
transportation,international-aviation,NPL,263024,Asia
agriculture,manure-left-on-pasture-cattle,NPL,0,Asia
forestry-and-land-use,net-forest-land,NPL,-2837728,Asia
forestry-and-land-use,net-shrubgrass,NPL,-299771,Asia
forestry-and-land-use,net-wetland,NPL,1312,Asia
forestry-and-land-use,removals,NPL,-2426103,Asia
agriculture,rice-cultivation,NPL,412944,Asia
transportation,road-transportation,NPL,45987,Asia
forestry-and-land-use,shrubgrass-fires,NPL,40264,Asia
waste,solid-waste-disposal,NPL,39114,Asia
agriculture,synthetic-fertilizer-application,NPL,69768,Asia
waste,wastewater-treatment-and-discharge,NPL,13421,Asia
forestry-and-land-use,water-reservoirs,NPL,311,Asia
